ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,QuestID,PlayerConditionID
280,靈魄容器,殘存的林地看管者背包為數不多，這是其中的兩個，裡面的種子含有500個靈魄，謹慎使用以幫助誓盟度過艱難的時刻。,靈魄容器,3,15,133651,0,0,188000,0,0,0,0,0,0,0,65111,0
281,靈魄容器,殘存的林地看管者背包為數不多，這是其中的兩個，裡面的種子含有500個靈魄，謹慎使用以幫助誓盟度過艱難的時刻。,靈魄容器,3,24,133651,0,0,188000,0,0,0,0,0,0,0,65112,0
283,靈魄容器,這些是被注入500個靈魄的崇高刀刃，現在交付給你，在艱難的時刻得以幫助誓盟。,靈魄容器,1,15,135376,0,0,188005,0,0,0,0,0,0,0,65107,0
284,靈魄容器,這些是被注入500個靈魄的崇高刀刃，現在交付給你，在艱難的時刻得以幫助誓盟。,靈魄容器,1,24,135376,0,0,188005,0,0,0,0,0,0,0,65108,0
286,靈魄容器,為縫合作坊製作的物品，內有500個靈魄，可在紛亂時刻促進誓盟的發展。,靈魄容器,4,15,915852,0,0,188004,0,0,0,0,0,0,0,65109,0
287,靈魄容器,為縫合作坊製作的物品，內有500個靈魄，可在紛亂時刻促進誓盟的發展。,靈魄容器,4,24,915852,0,0,188004,0,0,0,0,0,0,0,65110,0
289,靈魄容器,從戴納瑟斯的私人庫存走私來的，這些箱子裡裝有500瓶靈魄，可用來提升誓盟為之後的戰鬥做準備。,靈魄容器,2,15,1542854,0,0,188003,0,0,0,0,0,0,0,65113,0
290,靈魄容器,從戴納瑟斯的私人庫存走私來的，這些箱子裡裝有500瓶靈魄，可用來提升誓盟為之後的戰鬥做準備。,靈魄容器,2,24,1542854,0,0,188003,0,0,0,0,0,0,0,65114,0
292,琪瑞安戰役：晉升試煉,解鎖琪瑞安戰役的下一章。,解鎖新的戰役任務,1,5,1500886,0,0,0,0,0,0,0,0,0,0,64508,0
293,琪瑞安戰役：斐斯托斯，紀元創生者,解鎖琪瑞安戰役的下一章。,解鎖新的戰役任務,1,8,1500886,0,0,0,0,0,0,0,0,0,0,64508,0
294,琪瑞安戰役：正義懲戒,解鎖琪瑞安戰役的下一章。,解鎖新的戰役任務,1,11,1500886,0,0,0,0,0,0,0,0,0,0,64508,0
295,琪瑞安戰役：悔悟徽印,解鎖琪瑞安戰役的下一章。,解鎖新的戰役任務,1,13,1500886,0,0,0,0,0,0,0,0,0,0,64508,0
296,琪瑞安戰役：亞登曠野容器,解鎖琪瑞安戰役的下一章。,解鎖新的戰役任務,1,17,1500886,0,0,0,0,0,0,0,0,0,0,64508,0
297,琪瑞安戰役：步步逼近,解鎖琪瑞安戰役的下一章。,解鎖新的戰役任務,1,20,1500886,0,0,0,0,0,0,0,0,0,0,64508,0
298,死靈領主戰役：蛛眼家族,解鎖死靈領主戰役的下一章。,解鎖新的戰役任務,4,5,1500887,0,0,0,0,0,0,0,0,0,0,64508,0
299,死靈領主戰役：亡城大劫案,解鎖死靈領主戰役的下一章。,解鎖新的戰役任務,4,8,1500887,0,0,0,0,0,0,0,0,0,0,64508,0
300,死靈領主戰役：請別忘記,解鎖死靈領主戰役的下一章。,解鎖新的戰役任務,4,11,1500887,0,0,0,0,0,0,0,0,0,0,64508,0
301,死靈領主戰役：黃金黎明,解鎖死靈領主戰役的下一章。,解鎖新的戰役任務,4,13,1500887,0,0,0,0,0,0,0,0,0,0,64508,0
302,死靈領主戰役：罪惡的代價,解鎖死靈領主戰役的下一章。,解鎖新的戰役任務,4,17,1500887,0,0,0,0,0,0,0,0,0,0,64508,0
303,死靈領主戰役：祭儀家族,解鎖死靈領主戰役的下一章。,解鎖新的戰役任務,4,20,1500887,0,0,0,0,0,0,0,0,0,0,64508,0
304,暗夜妖精戰役：黑夜戰士的女兒,解鎖暗夜妖精戰役的下一章。,解鎖新的戰役任務,3,5,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
305,暗夜妖精戰役：幕後老大,解鎖暗夜妖精戰役的下一章。,解鎖新的戰役任務,3,8,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
306,暗夜妖精戰役：黑夜戰士的詛咒,解鎖暗夜妖精戰役的下一章。,解鎖新的戰役任務,3,11,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
307,暗夜妖精戰役：佐司特的塵土,解鎖暗夜妖精戰役的下一章。,解鎖新的戰役任務,3,13,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
308,暗夜妖精戰役：犄角獵人,解鎖暗夜妖精戰役的下一章。,解鎖新的戰役任務,3,17,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
309,暗夜妖精戰役：羅亞的交易,解鎖暗夜妖精戰役的下一章。,解鎖新的戰役任務,3,20,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
310,汎希爾戰役：收割者廷衛,解鎖汎希爾戰役的下一章。,解鎖新的戰役任務,2,5,1500885,0,0,0,0,0,0,0,0,0,0,64508,0
311,汎希爾戰役：慾望,解鎖汎希爾戰役的下一章。,解鎖新的戰役任務,2,8,1500885,0,0,0,0,0,0,0,0,0,0,64508,0
312,汎希爾戰役：貪婪,解鎖汎希爾戰役的下一章。,解鎖新的戰役任務,2,11,1500885,0,0,0,0,0,0,0,0,0,0,64508,0
313,汎希爾戰役：王子加冕,解鎖汎希爾戰役的下一章。,解鎖新的戰役任務,2,13,1500885,2,0,0,0,0,0,0,0,0,0,64508,0
314,汎希爾戰役：面對罪行,解鎖汎希爾戰役的下一章。,解鎖新的戰役任務,2,17,1500885,0,0,0,0,0,0,0,0,0,0,64508,0
315,汎希爾戰役：嫉妒,解鎖汎希爾戰役的下一章。,解鎖新的戰役任務,2,20,1500885,0,0,0,0,0,0,0,0,0,0,64508,0
316,尚未發現的冒險者,完成昇靈堡故事線「驕傲的野獸或精密的機械」，招募新的冒險者。,解鎖新的冒險者,1,4,3716926,0,0,0,0,0,0,0,0,0,0,64508,87733
317,暗夜侍臣武裝,可向名望軍需官購買武器外觀。,解鎖新的外觀,3,37,3509629,0,0,0,0,0,0,0,0,0,0,64508,0
318,統御者武裝,可向名望軍需官購買武器外觀。,解鎖新的外觀,4,37,3384463,0,0,0,0,0,0,0,0,0,0,64508,0
319,樂土武裝,可向名望軍需官購買武器外觀。,解鎖新的外觀,1,37,3204712,0,0,0,0,0,0,0,0,0,0,64508,0
320,罪殞武裝,可向名望軍需官購買武器外觀。,解鎖新的外觀,2,37,3188648,0,0,0,0,0,0,0,0,0,0,64508,0
321,琪瑞安的一員,加入昇靈堡的琪瑞安，開始進行誓盟戰役。,,1,1,3641395,0,0,0,0,0,0,0,0,0,0,64508,0
322,為了女王和林地！,加入亞登曠野的暗夜妖精，開始進行誓盟戰役。,,3,1,3641394,0,0,0,0,0,0,0,0,0,0,64508,0
323,效忠統御者,加入瑪卓薩斯的死靈領主，開始進行誓盟戰役。,,4,1,3641396,0,0,0,0,0,0,0,0,0,0,64508,0
324,罪殞城,加入瑞文崔斯的汎希爾，開始進行誓盟戰役。,,2,1,3641397,0,0,0,0,0,0,0,0,0,0,64508,0
325,靈魂之絆升級：佩拉苟斯,解鎖佩拉苟斯第八排的靈魂之絆特長。,解鎖佩拉苟斯的靈魂之絆特長,1,30,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
326,靈魂之絆升級：克蕾雅,解鎖克蕾雅第八排的靈魂之絆特長。,解鎖克蕾雅的靈魂之絆特長,1,34,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
327,靈魂之絆升級：米卡尼寇斯,解鎖米卡尼寇斯第八排的靈魂之絆特長。,解鎖米卡尼寇斯的靈魂之絆特長,1,31,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
328,靈魂之絆升級：瑪利雷斯,解鎖瘟疫設計者瑪利雷斯第八排的靈魂之絆特長。,解鎖瑪利雷斯的靈魂之絆特長,4,30,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
329,靈魂之絆升級：艾曼妮,解鎖艾曼妮公主第八排的靈魂之絆特長。,解鎖艾曼妮的靈魂之絆特長,4,34,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
330,靈魂之絆升級：黑彌爾,解鎖骸骨工匠黑彌爾第八排的靈魂之絆特長。,解鎖黑彌爾的靈魂之絆特長,4,31,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
331,靈魂之絆升級：妮亞,解鎖妮亞最後一排的靈魂之絆特長。,解鎖妮亞的靈魂之絆特長,3,30,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
332,靈魂之絆升級：克芮恩,解鎖克芮恩最後一排的靈魂之絆特長。,解鎖克芮恩的靈魂之絆特長,3,31,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
333,靈魂之絆升級：織夢者,解鎖織夢者最後一排的靈魂之絆特長。,解鎖織夢者的靈魂之絆特長,3,34,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
334,靈魂之絆升級：娜迪亞,解鎖娜迪亞第八排的靈魂之絆特長。,解鎖娜迪亞的靈魂之絆特長,2,30,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
335,靈魂之絆升級：希奧塔,解鎖希奧塔第八排的靈魂之絆特長。,解鎖希奧塔的靈魂之絆特長,2,34,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
336,靈魂之絆升級：德瑞文,解鎖德瑞文將軍第八排的靈魂之絆特長。,解鎖德瑞文的靈魂之絆特長,2,31,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
337,世界任務獎勵,提高世界任務獎勵的物品等級。,提高世界任務物品等級上限,1,29,236668,0,1,0,0,0,0,0,0,0,0,63350,88828
338,世界任務獎勵,提高世界任務獎勵的物品等級。,提高世界任務物品等級上限,4,29,236668,0,1,0,0,0,0,0,0,0,0,63350,88828
339,世界任務獎勵,提高世界任務獎勵的物品等級。,提高世界任務物品等級上限,3,29,236668,0,1,0,0,0,0,0,0,0,0,63350,88828
340,世界任務獎勵,提高世界任務獎勵的物品等級。,提高世界任務物品等級上限,2,29,236668,0,1,0,0,0,0,0,0,0,0,63350,88828
342,靈魂之絆升級：克芮恩,解鎖克芮恩第九排的靈魂之絆特長。,解鎖克芮恩的靈魂之絆特長,3,41,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
343,靈魂之絆升級：織夢者,解鎖織夢者第九排的靈魂之絆特長。,解鎖織夢者的靈魂之絆特長,3,42,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
344,精英世界任務靈魄獎勵,從精英世界任務獎勵中所獲得的靈魄數量提高。,精英世界任務靈魄獎勵提高,3,47,3528279,2,1,0,0,0,0,0,0,0,0,64073,91036
345,靈魂之絆升級：妮亞,解鎖妮亞第九排的靈魂之絆特長。,解鎖妮亞的靈魂之絆特長,3,43,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
346,,你可以和看守者鐘花交談以招募這位冒險者。,可以招募新的冒險者,3,44,0,0,1,0,0,0,0,0,0,1337,0,0,0
347,統御之鏈：最後的符印,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,3,44,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
349,,,獲得飛行坐騎,3,45,0,0,1,0,0,1484,0,0,0,0,0,64074,0
350,靈魂之絆升級：織夢者,解鎖織夢者第十排的靈魂之絆特長。,解鎖織夢者的靈魂之絆特長,3,45,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
351,世界任務獎勵,提高世界任務獎勵的物品等級。,提高世界任務物品等級上限,3,46,236668,0,1,0,0,0,0,0,0,0,0,64067,91039
352,靈魂之絆升級：妮亞,解鎖妮亞第十排的靈魂之絆特長。,解鎖妮亞的靈魂之絆特長,3,46,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
353,統御之鏈：鋼鐵與骸骨軍團,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,3,47,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
354,靈魂之絆升級：克芮恩,解鎖克芮恩第十排的靈魂之絆特長。,解鎖克芮恩的靈魂之絆特長,3,48,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
355,,,取得一根小冬杖,3,56,0,0,1,186473,0,0,0,0,0,0,0,64079,0
356,靈魂之絆升級：織夢者,解鎖織夢者第十一排的靈魂之絆特長。,解鎖織夢者的靈魂之絆特長,3,49,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
357,統御之鏈：無形訪客,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,3,50,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
358,靈魂之絆升級：妮亞,解鎖妮亞第十一排的靈魂之絆特長。,解鎖妮亞的靈魂之絆特長,3,51,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
359,統御之鏈：黑夜之力,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,3,52,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
360,,你會獲得記憶幽光，可以用來賦予一位冒險者大量經驗值。,獲得記憶幽光,3,52,0,0,1,186472,0,0,0,0,0,0,0,64449,0
361,靈魂之絆升級：克芮恩,解鎖克芮恩第十一排的靈魂之絆特長。,解鎖克芮恩的靈魂之絆特長,3,53,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
362,靈魂之絆升級：織夢者,解鎖織夢者第十二排的靈魂之絆特長。,解鎖織夢者的靈魂之絆特長,3,54,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
363,靈魂之絆升級：妮亞,解鎖妮亞第十二排的靈魂之絆特長。,解鎖妮亞的靈魂之絆特長,3,55,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
364,統御之鏈：全新的道路,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,3,56,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
365,,你與暗夜妖精的連結強化了，移動速度提高1%。,提高移動速度,3,50,0,0,1,0,353870,0,0,0,0,0,0,64081,0
366,靈魂之絆升級：克芮恩,解鎖克芮恩最後一排的靈魂之絆特長。,解鎖克芮恩的靈魂之絆特長,3,57,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
367,,你可以和看守者鐘花交談以招募這位冒險者。,可以招募新的冒險者,3,62,0,0,1,0,0,0,0,0,0,1338,0,0,0
368,奧睿博司任務靈魄獎勵,從每週地城任務與奧睿博司PvP任務獎勵中所獲得的靈魄數量提高。,每週地城與PvP任務靈魄獎勵提高,3,73,3528279,0,1,0,0,0,0,0,0,0,0,64082,91042
369,統御之鏈：前往何方,解鎖統御之鏈戰役的最後章節。,解鎖新的戰役任務,3,58,1500884,1,0,0,0,0,0,0,0,0,0,64508,0
370,靈魂之絆升級：織夢者,織夢者的第1排靈印受到強化。,織夢者靈印排受到強化,3,61,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
371,無積分PvP裝備物品等級,你和暗夜妖精持續獲得佐商集團的賞識，讓你可進一步將第2季無積分PVP裝備升級至等級7。,可提高非積分PvP物品等級上限,3,59,1713483,0,1,0,0,0,0,0,0,0,0,64508,91048
372,靈魂之絆升級：克芮恩,克芮恩的第1排靈印受到強化。,克芮恩靈印排受到強化,3,62,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
373,靈魂之絆升級：妮亞,妮亞的第1排靈印受到強化。,妮亞靈印排受到強化,3,63,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
374,靈魂之絆升級：織夢者,織夢者的第2排靈印受到強化。,織夢者靈印排受到強化,3,64,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
375,靈魂之絆升級：克芮恩,克芮恩的第2排靈印受到強化。,克芮恩靈印排受到強化,3,65,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
376,世界任務獎勵,提高世界任務獎勵的物品等級。,提高世界任務物品等級上限,3,61,236668,0,1,0,0,0,0,0,0,0,0,64068,91050
377,靈魂之絆升級：妮亞,妮亞的第2排靈印受到強化。,妮亞靈印排受到強化,3,66,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
378,靈魂之絆升級：織夢者,織夢者的第3排靈印受到強化。,織夢者靈印排受到強化,3,67,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
379,,你會獲得記憶幽光，可以用來賦予一位冒險者大量經驗值。,獲得記憶幽光,3,67,0,0,1,186472,0,0,0,0,0,0,0,64450,0
380,靈魂之絆升級：妮亞,妮亞的第3排靈印受到強化。,妮亞靈印排受到強化,3,68,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
381,靈魂之絆升級：克芮恩,克芮恩的第3排靈印受到強化。,克芮恩靈印排受到強化,3,69,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
382,靈魂之絆升級：織夢者,織夢者的第4排靈印受到強化。,織夢者靈印排受到強化,3,70,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
383,靈魂之絆升級：克芮恩,克芮恩的第4排靈印受到強化。,克芮恩靈印排受到強化,3,71,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
384,,你可以和看守者鐘花交談以招募這位冒險者。,可以招募新的冒險者,3,71,0,0,1,0,0,0,0,0,0,1339,0,0,0
385,靈魂之絆升級：妮亞,妮亞的第4排靈印受到強化。,妮亞靈印排受到強化,3,72,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
386,靈魂之絆升級：妮亞,妮亞的第5排靈印受到強化。,妮亞靈印排受到強化,3,73,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
387,,你與暗夜妖精的連結強化了，移動速度提高1%。,提高移動速度,3,59,0,0,1,0,353886,0,0,0,0,0,0,64088,0
388,靈魂之絆升級：克芮恩,克芮恩的第5排靈印受到強化。,克芮恩靈印排受到強化,3,74,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
389,靈魂之絆升級：織夢者,織夢者的第5排靈印受到強化。,織夢者靈印排受到強化,3,75,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
390,,你會獲得記憶幽光，可以用來賦予一位冒險者大量經驗值。,獲得記憶幽光,3,76,0,0,0,186472,0,0,0,0,0,0,0,64451,0
391,靈魂之絆升級：克芮恩,克芮恩的第6排靈印受到強化。,克芮恩靈印排受到強化,3,77,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
392,靈魂之絆升級：妮亞,妮亞的第6排靈印受到強化。,妮亞靈印排受到強化,3,78,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
393,靈魂之絆升級：織夢者,織夢者的第6排靈印受到強化。,織夢者靈印排受到強化,3,79,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
394,,,解鎖頭銜,3,80,3641394,1,0,0,0,0,0,0,699,0,0,64508,0
395,靈魂之絆升級：黑彌爾,解鎖骸骨工匠黑彌爾第九排的靈魂之絆特長。,解鎖黑彌爾的靈魂之絆特長,4,41,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
396,靈魂之絆升級：艾曼妮,解鎖艾曼妮第九排的靈魂之絆特長。,解鎖艾曼妮的靈魂之絆特長,4,42,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
397,精英世界任務靈魄獎勵,從精英世界任務獎勵中所獲得的靈魄數量提高。,精英世界任務靈魄獎勵提高,4,47,3528295,2,1,0,0,0,0,0,0,0,0,64073,91036
398,,與莫里克‧費德斯嘉交談以招募這名冒險者。,可以招募新的冒險者,4,44,0,0,1,0,0,0,0,0,0,1334,0,0,0
399,靈魂之絆升級：瑪利雷斯,解鎖瘟疫設計者瑪利雷斯第九排的靈魂之絆特長。,解鎖瑪利雷斯的靈魂之絆特長,4,43,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
400,統御之鏈：最後的符印,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,4,44,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
401,,,獲得飛行坐騎,4,45,0,0,1,0,0,1495,0,0,0,0,0,64097,0
402,靈魂之絆升級：艾曼妮,解鎖艾曼妮第十排的靈魂之絆特長。,解鎖艾曼妮的靈魂之絆特長,4,45,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
403,世界任務獎勵,提高世界任務獎勵的物品等級。,提高世界任務物品等級上限,4,46,236668,0,1,0,0,0,0,0,0,0,0,64067,91039
404,靈魂之絆升級：瑪利雷斯,解鎖瘟疫設計者瑪利雷斯第十排的靈魂之絆特長。,解鎖瑪利雷斯的靈魂之絆特長,4,46,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
405,統御之鏈：鋼鐵與骸骨軍團,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,4,47,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
406,靈魂之絆升級：黑彌爾,解鎖骸骨工匠黑彌爾第十排的靈魂之絆特長。,解鎖黑彌爾的靈魂之絆特長,4,48,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
407,,,取得一小瓶軟泥,4,56,0,0,1,186524,0,0,0,0,0,0,0,64099,0
408,靈魂之絆升級：艾曼妮,解鎖艾曼妮第十一排的靈魂之絆特長。,解鎖艾曼妮的靈魂之絆特長,4,49,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
409,統御之鏈：無形訪客,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,4,50,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
410,靈魂之絆升級：瑪利雷斯,解鎖瘟疫設計者瑪利雷斯第十一排的靈魂之絆特長。,解鎖瑪利雷斯的靈魂之絆特長,4,51,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
411,統御之鏈：黑夜之力,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,4,52,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
412,,你會獲得記憶幽光，可以用來賦予一位冒險者大量經驗值。,獲得記憶幽光,4,52,0,0,1,186472,0,0,0,0,0,0,0,64446,0
413,靈魂之絆升級：黑彌爾,解鎖骸骨工匠黑彌爾第十一排的靈魂之絆特長。,解鎖黑彌爾的靈魂之絆特長,4,53,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
414,靈魂之絆升級：艾曼妮,解鎖艾曼妮第十二排的靈魂之絆特長。,解鎖艾曼妮的靈魂之絆特長,4,54,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
415,靈魂之絆升級：瑪利雷斯,解鎖瘟疫設計者瑪利雷斯第十二排的靈魂之絆特長。,解鎖瑪利雷斯的靈魂之絆特長,4,55,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
416,統御之鏈：全新的道路,解鎖統御之鏈戰役的下一章。,解鎖新的戰役任務,4,56,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
417,靈魂之絆升級：黑彌爾,解鎖骸骨工匠黑彌爾第十二排的靈魂之絆特長。,解鎖黑彌爾的靈魂之絆特長,4,57,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
418,奧睿博司任務靈魄獎勵,從每週地城任務與奧睿博司PvP任務獎勵中所獲得的靈魄數量提高。,每週地城與PvP任務靈魄獎勵提高,4,73,3528295,0,1,0,0,0,0,0,0,0,0,64082,91042
419,,與莫里克‧費德斯嘉交談以招募這名冒險者。,可以招募新的冒險者,4,62,0,0,1,0,0,0,0,0,0,1335,0,0,0
420,統御之鏈：前往何方,解鎖統御之鏈戰役的最後章節。,解鎖新的戰役任務,4,58,1500884,1,0,0,0,0,0,0,0,0,0,64508,0
421,,你與死靈領主的連結強化了，移動速度提高1%。,提高移動速度,4,50,0,0,1,0,354025,0,0,0,0,0,0,64100,0
422,靈魂之絆升級：艾曼妮,艾曼妮的第1排靈印受到強化。,解鎖艾曼妮的靈魂之絆特長,4,61,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
423,無積分PvP裝備物品等級,你和暗夜妖精持續獲得佐商集團的賞識，讓你可進一步將第2季無積分PVP裝備升級至等級7。,可提高非積分PvP物品等級上限,4,59,1713483,0,1,0,0,0,0,0,0,0,0,64508,91048
424,靈魂之絆升級：黑彌爾,骸骨工匠黑彌爾的第1排靈印受到強化。,解鎖黑彌爾的靈魂之絆特長,4,62,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
425,靈魂之絆升級：瑪利雷斯,瘟疫設計者瑪利雷斯的第1排靈印受到強化。,解鎖瑪利雷斯的靈魂之絆特長,4,63,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
426,靈魂之絆升級：艾曼妮,艾曼妮的第2排靈印受到強化。,解鎖艾曼妮的靈魂之絆特長,4,64,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
427,世界任務獎勵,提高世界任務獎勵的物品等級。,提高世界任務物品等級上限,4,61,236668,0,1,0,0,0,0,0,0,0,0,64068,91050
428,靈魂之絆升級：黑彌爾,骸骨工匠黑彌爾的第2排靈印受到強化。,解鎖黑彌爾的靈魂之絆特長,4,65,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
429,靈魂之絆升級：瑪利雷斯,瘟疫設計者瑪利雷斯的第2排靈印受到強化。,解鎖瑪利雷斯的靈魂之絆特長,4,66,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
430,靈魂之絆升級：艾曼妮,艾曼妮的第3排靈印受到強化。,解鎖艾曼妮的靈魂之絆特長,4,67,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
